BASE_CASE_15_PROP_PERMX.GRDECL,BASE_CASE_16_PROP_PERMX.GRDECL,BASE_CASE_17_PROP_PERMX.GRDECL,BASE_CASE_18_PROP_PERMX.GRDECL,BASE_CASE_19_PROP_PERMX.GRDECL
119.842,119.842,119.842,119.842,119.842
170.818,170.818,170.818,170.818,170.818
122.496,122.496,122.496,122.496,122.496
75.8189,75.8189,75.8189,75.8189,75.8189
159.452,159.452,159.452,159.452,159.452
170.968,170.968,170.968,170.968,170.968
124.211,124.211,124.211,124.211,124.211
96.2611,96.2611,96.2611,96.2611,96.2611
77.1723,77.1723,77.1723,77.1723,77.1723
48.9387,48.9387,48.9387,48.9387,48.9387
50.7557,50.7557,50.7557,50.7557,50.7557
170.619,170.619,170.619,170.619,170.619
110.405,110.405,110.405,110.405,110.405
87.1267,87.1267,87.1267,87.1267,87.1267
159.664,159.664,159.664,159.664,159.664
158.846,158.846,158.846,158.846,158.846
178.265,178.265,178.265,178.265,178.265
123.916,123.916,123.916,123.916,123.916
68.2733,68.2733,68.2733,68.2733,68.2733
52.768,52.768,52.768,52.768,52.768
47.2001,47.2001,47.2001,47.2001,47.2001
38.7527,38.7527,38.7527,38.7527,38.7527
93.7084,93.7084,93.7084,93.7084,93.7084
124.391,124.391,124.391,124.391,124.391
156.336,156.336,156.336,156.336,156.336
121.132,121.132,121.132,121.132,121.132
113.937,113.937,113.937,113.937,113.937
85.3882,85.3882,85.3882,85.3882,85.3882
121.806,121.806,121.806,121.806,121.806
174.848,174.848,174.848,174.848,174.848
215.105,215.105,215.105,215.105,215.105
134.565,134.565,134.565,134.565,134.565
110.93,110.93,110.93,110.93,110.93
70.5166,70.5166,70.5166,70.5166,70.5166
90.1593,90.1593,90.1593,90.1593,90.1593
215.569,215.569,215.569,215.569,215.569
175.274,175.274,175.274,175.274,175.274
190.28,190.28,190.28,190.28,190.28
163.26,163.26,163.26,163.26,163.26
203.252,203.252,203.252,203.252,203.252
188.875,188.875,188.875,188.875,188.875
130.782,130.782,130.782,130.782,130.782
75.7135,75.7135,75.7135,75.7135,75.7135
50.6295,50.6295,50.6295,50.6295,50.6295
36.4728,36.4728,36.4728,36.4728,36.4728
49.1337,49.1337,49.1337,49.1337,49.1337
93.6059,93.6059,93.6059,93.6059,93.6059
110.957,110.957,110.957,110.957,110.957
111.31,111.31,111.31,111.31,111.31
198.354,198.354,198.354,198.354,198.354
274.513,274.513,274.513,274.513,274.513
199.929,199.929,199.929,199.929,199.929
120.115,120.115,120.115,120.115,120.115
154.315,154.315,154.315,154.315,154.315
202.886,202.886,202.886,202.886,202.886
216.289,216.289,216.289,216.289,216.289
171.973,171.973,171.973,171.973,171.973
121.492,121.492,121.492,121.492,121.492
204.146,204.146,204.146,204.146,204.146
202.275,202.275,202.275,202.275,202.275
220.684,220.684,220.684,220.684,220.684
190.01,190.01,190.01,190.01,190.01
265.191,265.191,265.191,265.191,265.191
220.687,220.687,220.687,220.687,220.687
170.703,170.703,170.703,170.703,170.703
148.69,148.69,148.69,148.69,148.69
68.6938,68.6938,68.6938,68.6938,68.6938
51.6645,51.6645,51.6645,51.6645,51.6645
46.5727,46.5727,46.5727,46.5727,46.5727
50.9328,50.9328,50.9328,50.9328,50.9328
145.081,145.081,145.081,145.081,145.081
198.919,198.919,198.919,198.919,198.919
171.633,171.633,171.633,171.633,171.633
186.142,186.142,186.142,186.142,186.142
159.382,159.382,159.382,159.382,159.382
159.567,159.567,159.567,159.567,159.567
107.567,107.567,107.567,107.567,107.567
128.979,128.979,128.979,128.979,128.979
215.84,215.84,215.84,215.84,215.84
202.8,202.8,202.8,202.8,202.8
95.1116,95.1116,95.1116,95.1116,95.1116
175.638,175.638,175.638,175.638,175.638
199.795,199.795,199.795,199.795,199.795
195.854,195.854,195.854,195.854,195.854
202.929,202.929,202.929,202.929,202.929
203.415,203.415,203.415,203.415,203.415
241.414,241.414,241.414,241.414,241.414
280.48,280.48,280.48,280.48,280.48
216.766,216.766,216.766,216.766,216.766
184.463,184.463,184.463,184.463,184.463
94.4305,94.4305,94.4305,94.4305,94.4305
50.9973,50.9973,50.9973,50.9973,50.9973
33.8939,33.8939,33.8939,33.8939,33.8939
87.7673,87.7673,87.7673,87.7673,87.7673
70.1909,70.1909,70.1909,70.1909,70.1909
112.943,112.943,112.943,112.943,112.943
87.6789,87.6789,87.6789,87.6789,87.6789
124.566,124.566,124.566,124.566,124.566
159.521,159.521,159.521,159.521,159.521
87.2725,87.2725,87.2725,87.2725,87.2725
94.4949,94.4949,94.4949,94.4949,94.4949
200.747,200.747,200.747,200.747,200.747
111.725,111.725,111.725,111.725,111.725
119.713,119.713,119.713,119.713,119.713
189.71,189.71,189.71,189.71,189.71
158.756,158.756,158.756,158.756,158.756
92.0975,92.0975,92.0975,92.0975,92.0975
68.4256,68.4256,68.4256,68.4256,68.4256
220.64,220.64,220.64,220.64,220.64
224.17,224.17,224.17,224.17,224.17
225.984,225.984,225.984,225.984,225.984
293.576,293.576,293.576,293.576,293.576
290.105,290.105,290.105,290.105,290.105
189.424,189.424,189.424,189.424,189.424
93.9344,93.9344,93.9344,93.9344,93.9344
55.5159,55.5159,55.5159,55.5159,55.5159
49.6974,49.6974,49.6974,49.6974,49.6974
94.683,94.683,94.683,94.683,94.683
103.408,103.408,103.408,103.408,103.408
69.955,69.955,69.955,69.955,69.955
123.026,123.026,123.026,123.026,123.026
86.2637,86.2637,86.2637,86.2637,86.2637
90.7567,90.7567,90.7567,90.7567,90.7567
94.0415,94.0415,94.0415,94.0415,94.0415
191.55,191.55,191.55,191.55,191.55
147.331,147.331,147.331,147.331,147.331
87.5696,87.5696,87.5696,87.5696,87.5696
124.075,124.075,124.075,124.075,124.075
112.51,112.51,112.51,112.51,112.51
92.6127,92.6127,92.6127,92.6127,92.6127
123.736,123.736,123.736,123.736,123.736
57.3529,57.3529,57.3529,57.3529,57.3529
182.073,182.073,182.073,182.073,182.073
179.43,179.43,179.43,179.43,179.43
244.278,244.278,244.278,244.278,244.278
217.46,217.46,217.46,217.46,217.46
279.183,279.183,279.183,279.183,279.183
188.427,188.427,188.427,188.427,188.427
87.6203,87.6203,87.6203,87.6203,87.6203
94.4249,94.4249,94.4249,94.4249,94.4249
70.0759,70.0759,70.0759,70.0759,70.0759
49.2872,49.2872,49.2872,49.2872,49.2872
70.4437,70.4437,70.4437,70.4437,70.4437
70.306,70.306,70.306,70.306,70.306
36.78,36.78,36.78,36.78,36.78
36.6137,36.6137,36.6137,36.6137,36.6137
33.03,33.03,33.03,33.03,33.03
49.366,49.366,49.366,49.366,49.366
158.396,158.396,158.396,158.396,158.396
69.9282,69.9282,69.9282,69.9282,69.9282
36.4735,36.4735,36.4735,36.4735,36.4735
121.741,121.741,121.741,121.741,121.741
123.096,123.096,123.096,123.096,123.096
122.011,122.011,122.011,122.011,122.011
173.544,173.544,173.544,173.544,173.544
45.2592,45.2592,45.2592,45.2592,45.2592
69.892,69.892,69.892,69.892,69.892
202.748,202.748,202.748,202.748,202.748
236.829,236.829,236.829,236.829,236.829
198.57,198.57,198.57,198.57,198.57
121.98,121.98,121.98,121.98,121.98
67.2191,67.2191,67.2191,67.2191,67.2191
49.3613,49.3613,49.3613,49.3613,49.3613
68.2794,68.2794,68.2794,68.2794,68.2794
35.786,35.786,35.786,35.786,35.786
36.7441,36.7441,36.7441,36.7441,36.7441
34.9009,34.9009,34.9009,34.9009,34.9009
37.6471,37.6471,37.6471,37.6471,37.6471
41.5189,41.5189,41.5189,41.5189,41.5189
25.8503,25.8503,25.8503,25.8503,25.8503
24.8544,24.8544,24.8544,24.8544,24.8544
46.6055,46.6055,46.6055,46.6055,46.6055
37.3487,37.3487,37.3487,37.3487,37.3487
33.391,33.391,33.391,33.391,33.391
37.9803,37.9803,37.9803,37.9803,37.9803
174.422,174.422,174.422,174.422,174.422
123.087,123.087,123.087,123.087,123.087
143.975,143.975,143.975,143.975,143.975
177.018,177.018,177.018,177.018,177.018
69.4177,69.4177,69.4177,69.4177,69.4177
198.253,198.253,198.253,198.253,198.253
213.744,213.744,213.744,213.744,213.744
124.1,124.1,124.1,124.1,124.1
75.4492,75.4492,75.4492,75.4492,75.4492
58.8857,58.8857,58.8857,58.8857,58.8857
25.2683,25.2683,25.2683,25.2683,25.2683
50.9696,50.9696,50.9696,50.9696,50.9696
58.1391,58.1391,58.1391,58.1391,58.1391
35.2245,35.2245,35.2245,35.2245,35.2245
25.8213,25.8213,25.8213,25.8213,25.8213
33.5049,33.5049,33.5049,33.5049,33.5049
44.0634,44.0634,44.0634,44.0634,44.0634
48.9132,48.9132,48.9132,48.9132,48.9132
31.8793,31.8793,31.8793,31.8793,31.8793
26.595,26.595,26.595,26.595,26.595
14.7241,14.7241,14.7241,14.7241,14.7241
33.8783,33.8783,33.8783,33.8783,33.8783
20.5764,20.5764,20.5764,20.5764,20.5764
41.2305,41.2305,41.2305,41.2305,41.2305
43.7076,43.7076,43.7076,43.7076,43.7076
61.7106,61.7106,61.7106,61.7106,61.7106
94.325,94.325,94.325,94.325,94.325
168.528,168.528,168.528,168.528,168.528
163.429,163.429,163.429,163.429,163.429
127.315,127.315,127.315,127.315,127.315
159.408,159.408,159.408,159.408,159.408
50.9444,50.9444,50.9444,50.9444,50.9444
22.529,22.529,22.529,22.529,22.529
31.0304,31.0304,31.0304,31.0304,31.0304
14.2276,14.2276,14.2276,14.2276,14.2276
34.6329,34.6329,34.6329,34.6329,34.6329
36.583,36.583,36.583,36.583,36.583
19.5642,19.5642,19.5642,19.5642,19.5642
14.2029,14.2029,14.2029,14.2029,14.2029
31.6169,31.6169,31.6169,31.6169,31.6169
37.3151,37.3151,37.3151,37.3151,37.3151
49.6479,49.6479,49.6479,49.6479,49.6479
35.8804,35.8804,35.8804,35.8804,35.8804
27.3734,27.3734,27.3734,27.3734,27.3734
28.2376,28.2376,28.2376,28.2376,28.2376
17.5809,17.5809,17.5809,17.5809,17.5809
17.7479,17.7479,17.7479,17.7479,17.7479
33.9258,33.9258,33.9258,33.9258,33.9258
70.0294,70.0294,70.0294,70.0294,70.0294
68.6613,68.6613,68.6613,68.6613,68.6613
69.4593,69.4593,69.4593,69.4593,69.4593
159.432,159.432,159.432,159.432,159.432
227.71,227.71,227.71,227.71,227.71
228.194,228.194,228.194,228.194,228.194
87.7818,87.7818,87.7818,87.7818,87.7818
41.9035,41.9035,41.9035,41.9035,41.9035
33.9269,33.9269,33.9269,33.9269,33.9269
35.6481,35.6481,35.6481,35.6481,35.6481
24.3358,24.3358,24.3358,24.3358,24.3358
16.3842,16.3842,16.3842,16.3842,16.3842
13.7163,13.7163,13.7163,13.7163,13.7163
15.563,15.563,15.563,15.563,15.563
25.4731,25.4731,25.4731,25.4731,25.4731
33.8853,33.8853,33.8853,33.8853,33.8853
37.7596,37.7596,37.7596,37.7596,37.7596
51.0673,51.0673,51.0673,51.0673,51.0673
37.1815,37.1815,37.1815,37.1815,37.1815
14.1717,14.1717,14.1717,14.1717,14.1717
14.7935,14.7935,14.7935,14.7935,14.7935
8.37662,8.37662,8.37662,8.37662,8.37662
24.9624,24.9624,24.9624,24.9624,24.9624
32.8356,32.8356,32.8356,32.8356,32.8356
33.9293,33.9293,33.9293,33.9293,33.9293
36.0858,36.0858,36.0858,36.0858,36.0858
48.0553,48.0553,48.0553,48.0553,48.0553
123.059,123.059,123.059,123.059,123.059
274.399,274.399,274.399,274.399,274.399
184.151,184.151,184.151,184.151,184.151
47.8879,47.8879,47.8879,47.8879,47.8879
41.9132,41.9132,41.9132,41.9132,41.9132
31.9528,31.9528,31.9528,31.9528,31.9528
36.3538,36.3538,36.3538,36.3538,36.3538
17.1819,17.1819,17.1819,17.1819,17.1819
26.5783,26.5783,26.5783,26.5783,26.5783
14.4268,14.4268,14.4268,14.4268,14.4268
24.2051,24.2051,24.2051,24.2051,24.2051
36.5429,36.5429,36.5429,36.5429,36.5429
33.1814,33.1814,33.1814,33.1814,33.1814
36.2104,36.2104,36.2104,36.2104,36.2104
36.3536,36.3536,36.3536,36.3536,36.3536
33.9262,33.9262,33.9262,33.9262,33.9262
12.1578,12.1578,12.1578,12.1578,12.1578
10.384,10.384,10.384,10.384,10.384
9.02935,9.02935,9.02935,9.02935,9.02935
14.0048,14.0048,14.0048,14.0048,14.0048
25.7321,25.7321,25.7321,25.7321,25.7321
19.2635,19.2635,19.2635,19.2635,19.2635
29.1361,29.1361,29.1361,29.1361,29.1361
31.6775,31.6775,31.6775,31.6775,31.6775
58.4967,58.4967,58.4967,58.4967,58.4967
137.9,137.9,137.9,137.9,137.9
108.286,108.286,108.286,108.286,108.286
44.0776,44.0776,44.0776,44.0776,44.0776
25.6143,25.6143,25.6143,25.6143,25.6143
30.8603,30.8603,30.8603,30.8603,30.8603
11.9553,11.9553,11.9553,11.9553,11.9553
10.8287,10.8287,10.8287,10.8287,10.8287
14.2711,14.2711,14.2711,14.2711,14.2711
24.1129,24.1129,24.1129,24.1129,24.1129
34.6909,34.6909,34.6909,34.6909,34.6909
38.4388,38.4388,38.4388,38.4388,38.4388
33.8208,33.8208,33.8208,33.8208,33.8208
14.9863,14.9863,14.9863,14.9863,14.9863
14.2627,14.2627,14.2627,14.2627,14.2627
36.5559,36.5559,36.5559,36.5559,36.5559
25.1498,25.1498,25.1498,25.1498,25.1498
9.9703,9.9703,9.9703,9.9703,9.9703
14.0125,14.0125,14.0125,14.0125,14.0125
10.6079,10.6079,10.6079,10.6079,10.6079
33.9235,33.9235,33.9235,33.9235,33.9235
25.6414,25.6414,25.6414,25.6414,25.6414
35.8253,35.8253,35.8253,35.8253,35.8253
69.2534,69.2534,69.2534,69.2534,69.2534
113.029,113.029,113.029,113.029,113.029
96.704,96.704,96.704,96.704,96.704
94.5656,94.5656,94.5656,94.5656,94.5656
121.565,121.565,121.565,121.565,121.565
48.812,48.812,48.812,48.812,48.812
50.3896,50.3896,50.3896,50.3896,50.3896
48.679,48.679,48.679,48.679,48.679
69.8022,69.8022,69.8022,69.8022,69.8022
121.738,121.738,121.738,121.738,121.738
51.0553,51.0553,51.0553,51.0553,51.0553
39.861,39.861,39.861,39.861,39.861
70.1895,70.1895,70.1895,70.1895,70.1895
166.413,166.413,166.413,166.413,166.413
124.06,124.06,124.06,124.06,124.06
148.129,148.129,148.129,148.129,148.129
265.797,265.797,265.797,265.797,265.797
285.91,285.91,285.91,285.91,285.91
274.366,274.366,274.366,274.366,274.366
274.453,274.453,274.453,274.453,274.453
279.223,279.223,279.223,279.223,279.223
199.506,199.506,199.506,199.506,199.506
229.875,229.875,229.875,229.875,229.875
294.079,294.079,294.079,294.079,294.079
414.258,414.258,414.258,414.258,414.258
294.12,294.12,294.12,294.12,294.12
96.8363,96.8363,96.8363,96.8363,96.8363
102.371,102.371,102.371,102.371,102.371
115.326,115.326,115.326,115.326,115.326
70.0728,70.0728,70.0728,70.0728,70.0728
113.58,113.58,113.58,113.58,113.58
86.4831,86.4831,86.4831,86.4831,86.4831
181.326,181.326,181.326,181.326,181.326
188.85,188.85,188.85,188.85,188.85
69.57,69.57,69.57,69.57,69.57
116.533,116.533,116.533,116.533,116.533
174.131,174.131,174.131,174.131,174.131
211.891,211.891,211.891,211.891,211.891
216.241,216.241,216.241,216.241,216.241
354.994,354.994,354.994,354.994,354.994
311.328,311.328,311.328,311.328,311.328
293.428,293.428,293.428,293.428,293.428
292.553,292.553,292.553,292.553,292.553
274.957,274.957,274.957,274.957,274.957
202.714,202.714,202.714,202.714,202.714
201.592,201.592,201.592,201.592,201.592
195.405,195.405,195.405,195.405,195.405
282.673,282.673,282.673,282.673,282.673
295.833,295.833,295.833,295.833,295.833
296.483,296.483,296.483,296.483,296.483
69.8601,69.8601,69.8601,69.8601,69.8601
85.6964,85.6964,85.6964,85.6964,85.6964
156.953,156.953,156.953,156.953,156.953
174.64,174.64,174.64,174.64,174.64
164.667,164.667,164.667,164.667,164.667
273.777,273.777,273.777,273.777,273.777
197.151,197.151,197.151,197.151,197.151
190.206,190.206,190.206,190.206,190.206
216.281,216.281,216.281,216.281,216.281
189.043,189.043,189.043,189.043,189.043
274.416,274.416,274.416,274.416,274.416
274.365,274.365,274.365,274.365,274.365
294.065,294.065,294.065,294.065,294.065
294.827,294.827,294.827,294.827,294.827
293.098,293.098,293.098,293.098,293.098
274.671,274.671,274.671,274.671,274.671
222.265,222.265,222.265,222.265,222.265
119.872,119.872,119.872,119.872,119.872
89.5367,89.5367,89.5367,89.5367,89.5367
185.465,185.465,185.465,185.465,185.465
190.064,190.064,190.064,190.064,190.064
288.233,288.233,288.233,288.233,288.233
309.56,309.56,309.56,309.56,309.56
437.288,437.288,437.288,437.288,437.288
35.2736,35.2736,35.2736,35.2736,35.2736
50.9184,50.9184,50.9184,50.9184,50.9184
158.039,158.039,158.039,158.039,158.039
158.308,158.308,158.308,158.308,158.308
163.577,163.577,163.577,163.577,163.577
217.191,217.191,217.191,217.191,217.191
198.272,198.272,198.272,198.272,198.272
215.782,215.782,215.782,215.782,215.782
235.096,235.096,235.096,235.096,235.096
289.652,289.652,289.652,289.652,289.652
287.867,287.867,287.867,287.867,287.867
229.473,229.473,229.473,229.473,229.473
274.391,274.391,274.391,274.391,274.391
274.379,274.379,274.379,274.379,274.379
228.529,228.529,228.529,228.529,228.529
215.419,215.419,215.419,215.419,215.419
169.334,169.334,169.334,169.334,169.334
156.097,156.097,156.097,156.097,156.097
129.735,129.735,129.735,129.735,129.735
158.228,158.228,158.228,158.228,158.228
173.353,173.353,173.353,173.353,173.353
234.239,234.239,234.239,234.239,234.239
294.169,294.169,294.169,294.169,294.169
294.844,294.844,294.844,294.844,294.844
29.2448,29.2448,29.2448,29.2448,29.2448
55.6436,55.6436,55.6436,55.6436,55.6436
95.8172,95.8172,95.8172,95.8172,95.8172
188.083,188.083,188.083,188.083,188.083
170.206,170.206,170.206,170.206,170.206
202.872,202.872,202.872,202.872,202.872
202.665,202.665,202.665,202.665,202.665
224.564,224.564,224.564,224.564,224.564
201.571,201.571,201.571,201.571,201.571
281.176,281.176,281.176,281.176,281.176
292.317,292.317,292.317,292.317,292.317
237.469,237.469,237.469,237.469,237.469
270.656,270.656,270.656,270.656,270.656
222.154,222.154,222.154,222.154,222.154
142.462,142.462,142.462,142.462,142.462
178.598,178.598,178.598,178.598,178.598
202.658,202.658,202.658,202.658,202.658
199.919,199.919,199.919,199.919,199.919
117.677,117.677,117.677,117.677,117.677
88.4602,88.4602,88.4602,88.4602,88.4602
111.115,111.115,111.115,111.115,111.115
233.867,233.867,233.867,233.867,233.867
243.857,243.857,243.857,243.857,243.857
296.101,296.101,296.101,296.101,296.101
33.2447,33.2447,33.2447,33.2447,33.2447
41.9128,41.9128,41.9128,41.9128,41.9128
123.13,123.13,123.13,123.13,123.13
119.239,119.239,119.239,119.239,119.239
189.946,189.946,189.946,189.946,189.946
166.061,166.061,166.061,166.061,166.061
263.184,263.184,263.184,263.184,263.184
234.733,234.733,234.733,234.733,234.733
233.387,233.387,233.387,233.387,233.387
183.711,183.711,183.711,183.711,183.711
280.713,280.713,280.713,280.713,280.713
266.092,266.092,266.092,266.092,266.092
294.936,294.936,294.936,294.936,294.936
294.497,294.497,294.497,294.497,294.497
197.757,197.757,197.757,197.757,197.757
228.176,228.176,228.176,228.176,228.176
195.722,195.722,195.722,195.722,195.722
158.145,158.145,158.145,158.145,158.145
54.5645,54.5645,54.5645,54.5645,54.5645
54.6173,54.6173,54.6173,54.6173,54.6173
122.953,122.953,122.953,122.953,122.953
167.235,167.235,167.235,167.235,167.235
287.012,287.012,287.012,287.012,287.012
295.583,295.583,295.583,295.583,295.583
36.4059,36.4059,36.4059,36.4059,36.4059
42.4185,42.4185,42.4185,42.4185,42.4185
85.2827,85.2827,85.2827,85.2827,85.2827
166.898,166.898,166.898,166.898,166.898
123.091,123.091,123.091,123.091,123.091
96.0734,96.0734,96.0734,96.0734,96.0734
121.577,121.577,121.577,121.577,121.577
270.696,270.696,270.696,270.696,270.696
204.3,204.3,204.3,204.3,204.3
216.001,216.001,216.001,216.001,216.001
225.701,225.701,225.701,225.701,225.701
293.201,293.201,293.201,293.201,293.201
350.02,350.02,350.02,350.02,350.02
295.303,295.303,295.303,295.303,295.303
198.702,198.702,198.702,198.702,198.702
198.217,198.217,198.217,198.217,198.217
111.253,111.253,111.253,111.253,111.253
68.6513,68.6513,68.6513,68.6513,68.6513
82.5204,82.5204,82.5204,82.5204,82.5204
69.9013,69.9013,69.9013,69.9013,69.9013
158.188,158.188,158.188,158.188,158.188
202.81,202.81,202.81,202.81,202.81
250.598,250.598,250.598,250.598,250.598
296.474,296.474,296.474,296.474,296.474
36.5018,36.5018,36.5018,36.5018,36.5018
36.7632,36.7632,36.7632,36.7632,36.7632
58.2327,58.2327,58.2327,58.2327,58.2327
74.4057,74.4057,74.4057,74.4057,74.4057
94.398,94.398,94.398,94.398,94.398
158.976,158.976,158.976,158.976,158.976
227.505,227.505,227.505,227.505,227.505
293.923,293.923,293.923,293.923,293.923
279.834,279.834,279.834,279.834,279.834
294.267,294.267,294.267,294.267,294.267
295.006,295.006,295.006,295.006,295.006
295.806,295.806,295.806,295.806,295.806
292.363,292.363,292.363,292.363,292.363
242.318,242.318,242.318,242.318,242.318
188.66,188.66,188.66,188.66,188.66
216.912,216.912,216.912,216.912,216.912
94.7414,94.7414,94.7414,94.7414,94.7414
77.5813,77.5813,77.5813,77.5813,77.5813
53.1387,53.1387,53.1387,53.1387,53.1387
78.4134,78.4134,78.4134,78.4134,78.4134
155.654,155.654,155.654,155.654,155.654
180.113,180.113,180.113,180.113,180.113
279.279,279.279,279.279,279.279,279.279
364.936,364.936,364.936,364.936,364.936
37.9411,37.9411,37.9411,37.9411,37.9411
44.6172,44.6172,44.6172,44.6172,44.6172
36.6293,36.6293,36.6293,36.6293,36.6293
53.0887,53.0887,53.0887,53.0887,53.0887
83.1491,83.1491,83.1491,83.1491,83.1491
137.237,137.237,137.237,137.237,137.237
274.51,274.51,274.51,274.51,274.51
296.509,296.509,296.509,296.509,296.509
223.049,223.049,223.049,223.049,223.049
292.379,292.379,292.379,292.379,292.379
295.259,295.259,295.259,295.259,295.259
240.113,240.113,240.113,240.113,240.113
193.104,193.104,193.104,193.104,193.104
202.962,202.962,202.962,202.962,202.962
198.597,198.597,198.597,198.597,198.597
202.629,202.629,202.629,202.629,202.629
123.592,123.592,123.592,123.592,123.592
110.38,110.38,110.38,110.38,110.38
124.33,124.33,124.33,124.33,124.33
112.155,112.155,112.155,112.155,112.155
114.489,114.489,114.489,114.489,114.489
161.359,161.359,161.359,161.359,161.359
292.935,292.935,292.935,292.935,292.935
293.368,293.368,293.368,293.368,293.368
36.5474,36.5474,36.5474,36.5474,36.5474
36.3012,36.3012,36.3012,36.3012,36.3012
86.4455,86.4455,86.4455,86.4455,86.4455
75.5013,75.5013,75.5013,75.5013,75.5013
122.968,122.968,122.968,122.968,122.968
176.51,176.51,176.51,176.51,176.51
215.047,215.047,215.047,215.047,215.047
208.321,208.321,208.321,208.321,208.321
277.019,277.019,277.019,277.019,277.019
294.288,294.288,294.288,294.288,294.288
288.296,288.296,288.296,288.296,288.296
237.281,237.281,237.281,237.281,237.281
206.448,206.448,206.448,206.448,206.448
193.095,193.095,193.095,193.095,193.095
216.327,216.327,216.327,216.327,216.327
202.828,202.828,202.828,202.828,202.828
200.786,200.786,200.786,200.786,200.786
274.45,274.45,274.45,274.45,274.45
187.444,187.444,187.444,187.444,187.444
204.083,204.083,204.083,204.083,204.083
222.04,222.04,222.04,222.04,222.04
202.948,202.948,202.948,202.948,202.948
286.826,286.826,286.826,286.826,286.826
365.478,365.478,365.478,365.478,365.478
69.5603,69.5603,69.5603,69.5603,69.5603
36.6025,36.6025,36.6025,36.6025,36.6025
36.695,36.695,36.695,36.695,36.695
49.3987,49.3987,49.3987,49.3987,49.3987
202.465,202.465,202.465,202.465,202.465
274.367,274.367,274.367,274.367,274.367
